land up in	wec-phrasal	最终到达,落到	arrive or end up in a place	phrasal	口,英
land with	wec-phrasal+moby-pos	落到…头上,由…决定	fall to someone as a responsibility	phrasal	
lapse into	wec-phrasal	逐渐陷入(某状态)	gradually slip into a worse state	phrasal	
large it up	wec-phrasal	__LLM_PENDING__		phrasal	
lark around	wec-phrasal	疯闹嬉戏	play around goofily	phrasal	口,英
lark it up	wec-phrasal	尽情疯玩	have a rollicking good time	phrasal	口,英
lash into	wec-phrasal	猛烈抨击,痛斥	berate or attack fiercely	phrasal	口
lash out against	wec-phrasal	猛烈抨击	speak angrily against	phrasal	时
latch on to	wec-phrasal	紧抓不放;琢磨透	grasp or become fixated on	phrasal	
lay before	wec-phrasal	呈交给,摆到…面前	present for someone's consideration	phrasal	正
laze around	wec-phrasal	懒洋洋闲荡	spend time lazily	phrasal	口
lead into	wec-phrasal	通向;引出	flow or transition into	phrasal	
lead on to	wec-phrasal	引导至,继而带来	bring on toward something	phrasal	
lead with	wec-phrasal	以…打头;头条放	put first as the lead item	phrasal	时
leap in	wec-phrasal	立刻加入,插手	join in without hesitation	phrasal	
leap on	wec-phrasal	如获至宝般抓住	seize eagerly on	phrasal	口
leap out at	wec-phrasal	跃入眼帘,显而易见	catch one's attention at once	phrasal	
leap upon	wec-phrasal	扑向,猛攻	pounce upon	phrasal	
learn the ropes""	baiango-idiom	摸清门道	learn how a job is done	idiom	
leave on	wec-phrasal	让…一直开着	keep something switched on	phrasal	
lend an ear	baiango-idiom	倾听,侧耳听	listen attentively to someone	idiom	
let in on	wec-phrasal	让…知情,拉入伙	share a secret with someone	phrasal	
let up on	wec-phrasal	对…松劲,减弱	become less severe or intense	phrasal	
letting bygones be bygones	baiango-idiom	既往不咎	forgiving and forgetting past offenses	idiom	
letting the cat out of the bag	baiango-idiom	泄露秘密	revealing a secret inadvertently	idiom	
level at	wec-phrasal	瞄准;指向(指责)	aim or direct against	phrasal	
level with	wec-phrasal	跟…说实话	be frank and honest with	phrasal	口
lie ahead	wec-phrasal	摆在前方,有待经历	be still to come	collocation	
lie behind	wec-phrasal	是…背后的缘由	be the hidden reason for	collocation	
life is a rollercoaster	baiango-idiom	人生如过山车	life swings between highs and lows	idiom	口
light a fire under someone""	baiango-idiom	给…加把火,督促某人	urge someone to act with urgency	idiom	口
light at the end of the tunnel	baiango-idiom	隧道尽头的光	hope after prolonged hardship	idiom	
lights, camera, action	baiango-idiom	好戏即将开场	everything is ready to begin	idiom	诙
like a bat out of hell	baiango-idiom	飞奔一样	at extremely high speed	idiom	俚
like a kid in a candy store	baiango-idiom	兴奋得像个孩子	delighted to be somewhere	idiom	美
like a shooting star	baiango-idiom	__LLM_PENDING__		idiom	
limber up for	wec-phrasal	为…热身	make supple or ready for	phrasal	
link up with	wec-phrasal	与…会合,搭上线	join or meet up with	phrasal	
listen out for	wec-phrasal	留心听	pay attention to hear a sound	phrasal	英
living the dream	baiango-idiom	活成了梦想样子	enjoy ideal life, often ironically	idiom	诙
load up on	wec-phrasal	大量补充,猛吃	consume or stock plenty of	phrasal	口
lock in on	wec-phrasal	死死锁定	focus intently on	phrasal	
lock into	wec-phrasal	使固定;锁定	commit or fasten firmly to	phrasal	
lock yourself away	wec-phrasal	把自己关起来,避世	seclude yourself from others	phrasal	
log into	wec-phrasal	登录	sign in to (an account or system)	phrasal	
look in on	wec-phrasal	顺道探望,看一下	visit briefly to check on	phrasal	口,英
look on as	wec-phrasal	把…看作	regard or consider as	phrasal	
look upon as	wec-phrasal	把…视为	look upon as being	phrasal	
loose on	wec-phrasal	放开…袭击,施于	set loose to attack or plague	phrasal	
lose out on	wec-phrasal	错失	miss an opportunity for	phrasal	
lose out to	wec-phrasal	败给,输给	be defeated or superseded by	phrasal	
lose your cool	baiango-idiom	沉不住气,失态	lose one's composure	idiom	口
lose your marbles	baiango-idiom	疯掉	go crazy	idiom	俚
losing your marbles	baiango-idiom	快要疯了	losing one's sanity	idiom	俚
lost in the cosmos""	baiango-idiom	__LLM_PENDING__		idiom	
lost in the stars	baiango-idiom	__LLM_PENDING__		idiom	
lost in the woods	baiango-idiom	__LLM_PENDING__		idiom	
loud and clear	baiango-idiom	听得一清二楚	perfectly heard and understood	idiom	
luck of the draw	baiango-idiom	全凭运气,随机际遇	chance beyond one's control	idiom	
luck of the irish""	baiango-idiom	出奇的好运	remarkably good fortune	idiom	
mail off	wec-phrasal	寄走	send by mail	phrasal	
make a grand entrance	baiango-idiom	隆重登场	arrive in a showy way	collocation	
make a house a home""	baiango-idiom	让房子变成家	make a dwelling warm and lived-in	idiom	
make it up to	wec-phrasal	补偿(某人)	compensate someone for a loss	idiom	
make some noise	baiango-idiom	大声造势,喝彩	be loudly enthusiastic	idiom	口
make towards	wec-phrasal	朝…走去	move in the direction of	phrasal	英
man down	wec-phrasal	有人倒下了	emergency cry: someone collapsed	idiom	军
manage down	wec-phrasal	精简,逐步裁减	reduce size or workforce gradually	phrasal	财
manage up	wec-phrasal	向上管理	work effectively with your boss	collocation	财
map onto	wec-phrasal	对应于,映射至	correspond or be matched to	collocation	
mapping the journey	baiango-idiom	__LLM_PENDING__		idiom	
march to the beat of your own drum	baiango-idiom	特立独行,走自己的路	follow your own path	idiom	
mark as	wec-phrasal	__LLM_PENDING__		phrasal	
mark down as	wec-phrasal	把…看作,判定	classify or regard as	phrasal	
mark on the calendar	baiango-idiom	__LLM_PENDING__		idiom	
mark out from	wec-phrasal	使与众不同	distinguish or set apart from	phrasal	
mark the calendar	baiango-idiom	__LLM_PENDING__		idiom	
mark the occasion joyfully	baiango-idiom	__LLM_PENDING__		idiom	
marry in	wec-phrasal	嫁入(本家族/本地)	marry into the husband's family	phrasal	英
marry out	wec-phrasal	外嫁(到其他家族/地方)	marry outside one's family or locality	phrasal	英
measure against	wec-phrasal	对照…衡量	judge by comparison with	collocation	
mess about with	wec-phrasal	瞎摆弄,乱搞	tamper or trifle with	phrasal	口
mess around with	wec-phrasal	胡乱摆弄	fiddle or experiment with	phrasal	口
method to my madness	baiango-idiom	疯狂之中自有章法	hidden logic in odd behavior	idiom	
mind over matter	baiango-idiom	精神战胜物质	willpower overcomes physical limits	idiom	
miss out on	wec-phrasal	错过,失去	lose the chance of	phrasal	
model on	wec-phrasal	以…为模板	pattern or base on	phrasal	
moggy off	wec-phrasal	__LLM_PENDING__		phrasal	
monkey see, monkey do	baiango-idiom	盲目模仿	copy without thinking	idiom	口
mooch about	wec-phrasal	闲逛,游手好闲	wander around aimlessly	phrasal	口,英
mooch around	wec-phrasal	四处闲逛	roam about with no purpose	phrasal	口,英
moon over	wec-phrasal	迷恋,神魂颠倒	be dreamily fond of	phrasal	口
moonstruck	baiango-idiom	__LLM_PENDING__		idiom	
mope about	wec-phrasal	闷闷不乐地闲晃	behave dejectedly	phrasal	口
morning glow	baiango-idiom	__LLM_PENDING__		idiom	
move ahead	wec-phrasal	前进,推进	make progress, proceed	phrasal	
move towards	wec-phrasal	趋向,迈向	progress toward	collocation	
mug up on	wec-phrasal	临时抱佛脚,突击	cram for an exam	phrasal	俚,英
muscle in on	wec-phrasal	强行插足,挤占	force one's way into	phrasal	口
naff off	wec-phrasal	走开,滚开	go away (mildly rude)	phrasal	俚,英
nail it down	baiango-idiom	彻底弄明白,敲定	pin down or confirm exactly	phrasal	
name for	wec-phrasal	以…命名	award a name in honor of	phrasal	美
navigate the waters	baiango-idiom	在复杂局面中周旋	handle a complicated situation	collocation	
needle in a haystack	baiango-idiom	大海捞针	something nearly impossible to find	idiom	
nerd out	wec-phrasal	疯狂钻研爱好	geek out over niche topics	phrasal	俚
new dawn	baiango-idiom	新纪元,新曙光	a fresh beginning	collocation	
new day dawns	baiango-idiom	__LLM_PENDING__		idiom	
nibble away at	wec-phrasal	一点点蚕食	erode gradually by small amounts	phrasal	
nick off	wec-phrasal	滚开	vulgar command to go away	phrasal	粗,俚,英
nip it in the bud	baiango-idiom	扼杀在萌芽状态	stop a problem at an early stage	idiom	
no pain, no gain	baiango-idiom	没有付出就没有收获	effort is required for results	idiom	体
no-go zone""	baiango-idiom	禁区	place out of bounds	collocation	军
nod through	wec-phrasal	__LLM_PENDING__		phrasal	
nose around	wec-phrasal	四处窥探	snoop or search about	phrasal	口
not a spark of decency	baiango-idiom	__LLM_PENDING__		idiom	
not everything that glitters is gold	baiango-idiom	发光未必是金子	appearances can be deceiving	idiom	
not my cup of tea	baiango-idiom	不对我胃口	not to one's liking	idiom	
not playing with a full deck	baiango-idiom	脑子缺根弦,不正常	slightly crazy or foolish	idiom	俚
not ring a bell	baiango-idiom	毫无印象	fail to sound familiar	idiom	
number among	wec-phrasal	把…列入,归入	be counted among	collocation	
nut out	wec-phrasal	琢磨出,搞定	work out, figure out	phrasal	口,澳
occur to	wec-phrasal	突然想到	come into one's mind	phrasal	
off the beaten path	baiango-idiom	偏僻少人走,不落俗套	away from the well-traveled route	idiom	美
off the charts""	baiango-idiom	爆表,高得离谱	far above the normal range	idiom	
off the radar""	baiango-idiom	不留神,未被察觉	not noticed or being monitored	idiom	口
old as the hills	baiango-idiom	老掉牙的	extremely old	idiom	
on the path to success	baiango-idiom	__LLM_PENDING__		idiom	
on the same boat	baiango-idiom	同处困境	in the same difficult situation	idiom	
on the same page	baiango-idiom	达成共识	in mutual agreement	idiom	
on the same wavelength	baiango-idiom	频率相同,心意相通	think alike without explaining	idiom	
once bitten, twice shy	baiango-idiom	一朝被蛇咬十年怕井绳	bad experience teaches caution	idiom	
one foot in the door	baiango-idiom	初获门径,小成突破	a start you can build on	idiom	
open a can of worms	baiango-idiom	捅大篓子,惹出麻烦	create a complicated new problem	idiom	
open a door	baiango-idiom	打开机会之门	create new opportunities	collocation	
open doors	baiango-idiom	广开机遇之门	create new opportunities	collocation	
open the door	baiango-idiom	带来机会,打开大门	create an opportunity	collocation	
open the door carefully	baiango-idiom	__LLM_PENDING__		idiom	
open the door to opportunity""	baiango-idiom	开启机遇之门	make new opportunities possible	collocation	
open the door to possibilities	baiango-idiom	打开无限可能之门	make new possibilities possible	collocation	
open the floodgates	baiango-idiom	打开闸门,一发不可收	allow a sudden rush of something	idiom	
opening a can of worms	baiango-idiom	惹出一堆麻烦	creating a tangled new problem	idiom	
opt into	wec-phrasal	选择加入	choose to join a program	phrasal	
order about	wec-phrasal+moby-pos	支使来支使去	give constant orders to	phrasal	英
order around	wec-phrasal	指使来指使去	give orders to constantly	phrasal	
order in	wec-phrasal	点外卖;叫进来	have food delivered	phrasal	口
order off	wec-phrasal	__LLM_PENDING__		phrasal	
order out	wec-phrasal	下令撤出,赶走	command someone to leave	phrasal	美
order out for	wec-phrasal	__LLM_PENDING__		phrasal	
order up	wec-phrasal	端上来;前调	cause to be brought forward	phrasal	
out of your depth	baiango-idiom	力不从心,难以应付	beyond one's ability to cope	idiom	
over the rainbow	baiango-idiom	__LLM_PENDING__		idiom	
pack your bags	baiango-idiom	__LLM_PENDING__		idiom	
packing a punch	baiango-idiom	威力十足	having a strong effect	idiom	
pad down	wec-phrasal	__LLM_PENDING__		phrasal	
pad up	wec-phrasal	__LLM_PENDING__		phrasal	
page down	wec-phrasal	向下翻页	scroll down a page	phrasal	
page through	wec-phrasal	快速翻阅	skim by turning pages	phrasal	
page up	wec-phrasal	向上翻页	scroll up a page	phrasal	
paint a vivid picture	baiango-idiom	生动地描绘	describe vividly	collocation	
paint the town with joy	baiango-idiom	__LLM_PENDING__		idiom	
paint with broad strokes	baiango-idiom	粗略勾勒,大笔描绘	describe in general terms	collocation	
pair up	wec-phrasal	结对,两两组合	form into pairs	phrasal	
pal about	wec-phrasal	厮混闲逛	spend casual time together	phrasal	口,英
pal around	wec-phrasal	厮混,闲混	hang around as pals	phrasal	口
parachute in	wec-phrasal	空降(接管/任职)	arrive suddenly to take charge	phrasal	
pare back	wec-phrasal	削减,压缩	reduce gradually	phrasal	财,英
partner up	wec-phrasal	结成伙伴,合伙	form a partnership	phrasal	
pass back	wec-phrasal	回传;交还	send or return back	phrasal	
pass on to	wec-phrasal	转交给	forward to someone else	phrasal	
pass round	wec-phrasal	分发,传阅	circulate among the group	phrasal	英
pave over	wec-phrasal	__LLM_PENDING__		phrasal	
pawn off	wec-phrasal	诓卖出去,甩掉	get rid of by trickery	phrasal	口
pawn off as	wec-phrasal	谎称是…蒙混	pass off falsely as	phrasal	口
peal out	wec-phrasal	响彻,轰鸣传出	ring out loudly	phrasal	正
pedal to the metal	baiango-idiom	油门踩到底,全力冲刺	at full speed	idiom	口
pee down	wec-phrasal	__LLM_PENDING__		phrasal	
peel away	wec-phrasal	驶离,散开离开	move away from the group	phrasal	
peel away from	wec-phrasal	从…脱离	move away from	phrasal	
peel off from	wec-phrasal	脱离(队伍)	break off from	phrasal	
peg back	wec-phrasal	抑制住(通胀物价)	keep (inflation) under control	phrasal	财,英
peg it	wec-phrasal	开溜;拼命干活	hurry away or work flat out	phrasal	俚,英
pen a letter	baiango-idiom	亲笔写（信）	write a letter, in formal or literary style	collocation	正
pen in	wec-phrasal	关进栏内；围困	shut in a pen; restrict movement	phrasal	
pencil in	wec-phrasal	暂记（时间）	arrange tentatively in the diary	phrasal	
penny for your thoughts	baiango-idiom	在想什么？说来听听	tell me what you are thinking	idiom	
phone back	wec-phrasal	回电话	call someone back by phone	phrasal	
phone round	wec-phrasal	挨个打电话	telephone several people in turn	phrasal	英
phone through	wec-phrasal	__LLM_PENDING__		phrasal	
pick through	wec-phrasal	翻拣	search by sorting through items	phrasal	
pick up after	wec-phrasal	替（某人）收拾残局	tidy up after someone's mess	phrasal	口
pick yourself up	wec-phrasal	跌倒后爬起；重新振作	recover after a fall or setback	idiom	
picture paints a thousand words	baiango-idiom	一图胜千言	a picture expresses far more than words	idiom	
picture-perfect	baiango-idiom	__LLM_PENDING__		idiom	
piddle around	wec-phrasal	磨磨蹭蹭，虚度光阴	waste time on trivial things	phrasal	口
piece of candy	baiango-idiom	__LLM_PENDING__		idiom	
piece of the puzzle	baiango-idiom	谜团一角；线索之一	one part of a complicated situation	collocation	
pig off	wec-phrasal	__LLM_PENDING__		phrasal	
pit out	wec-phrasal	__LLM_PENDING__		phrasal	
pitch against	wec-phrasal	__LLM_PENDING__		phrasal	
pitch for	wec-phrasal	争取（合同/支持）	try to win business or support	phrasal	
plant over	wec-phrasal	__LLM_PENDING__		phrasal	
plant the seeds	baiango-idiom	播下（……的）种子	lay the basis for something to grow	collocation	
plant up	wec-phrasal	栽满，种上	plant an area thickly	phrasal	
planting the seeds	baiango-idiom	播下（……的）种子	lay the basis for something to grow	collocation	
plate up	wec-phrasal	装盘	serve food onto plates	phrasal	口
play off against	wec-phrasal	挑拨双方为己谋利	set rivals against each other for advantage	phrasal	
play upon	wec-phrasal	利用（恐惧、偏见）	exploit fears or prejudices	phrasal	
play your cards right	baiango-idiom	运筹得当	act skillfully to gain an advantage	idiom	
plead out	wec-phrasal	__LLM_PENDING__		phrasal	
plop down	wec-phrasal	扑通坐下；砸（钱）	sit down heavily; pay out money	phrasal	口
plough ahead	wec-phrasal	强行推进，埋头苦干	press on with a plan despite difficulty	phrasal	英
plow into	wec-phrasal	猛撞；猛烈抨击	crash into; attack in words	phrasal	美
plow on	wec-phrasal	埋头苦干，坚持推进	keep working laboriously	phrasal	美
plow through	wec-phrasal	艰难穿过；硬着头皮读完	get through something long and boring	phrasal	
plow up	wec-phrasal	__LLM_PENDING__		phrasal	
plumb in	wec-phrasal	__LLM_PENDING__		phrasal	
plump yourself down	wec-phrasal	一屁股坐下	drop heavily into a seat	phrasal	口
poke the bear	baiango-idiom	招惹强者，自找麻烦	provoke someone powerful who may retaliate	idiom	
poop out on	wec-phrasal	（体力）垮掉支撑不住	lose energy and fail, letting someone down	phrasal	口,美
pootle along	wec-phrasal	慢悠悠地前行	move along slowly and pleasantly	phrasal	英,口
pop down to	wec-phrasal	顺路去一下	go briefly to a place	phrasal	英,口
pot on	wec-phrasal	__LLM_PENDING__		phrasal	
pound into	wec-phrasal	__LLM_PENDING__		phrasal	
pour out one's heart	baiango-idiom	倾吐心声	reveal your deepest feelings	idiom	
prattle on	wec-phrasal	喋喋不休	talk at length in a silly way	phrasal	口
press forward with	wec-phrasal	坚定推进	advance a plan with determination	phrasal	
press into	wec-phrasal	__LLM_PENDING__		phrasal	
presume on	wec-phrasal	滥用（善意/权利）	take unfair advantage of kindness	phrasal	正
prey upon	wec-phrasal	捕食；侵害；萦绕心头	prey on; exploit; torment the mind	phrasal	
price in	wec-phrasal	提前计入价格	anticipate something in current prices	phrasal	财
price up	wec-phrasal	__LLM_PENDING__		phrasal	
prise out of	wec-phrasal	撬走；夺走	force out of someone's grasp	phrasal	英
pull a rabbit out of a hat	baiango-idiom	出奇制胜的妙招	produce an unexpected solution in a crisis	idiom	
pull for	wec-phrasal	支持，为……加油	root for someone	phrasal	口
pull to	wec-phrasal	轻轻拉上（门）	close a door by pulling it	phrasal	
pull yourself together	wec-phrasal	冷静下来，振作起来	regain your self-control and calm	phrasal	
pulling your leg	baiango-idiom	逗你玩，开玩笑	teasing someone playfully	idiom	口
pump (money) into	wec-phrasal	大量注资	pour large sums of money into	phrasal	财
pump in	wec-phrasal	注入（资金/资源）	pump money or fuel in	phrasal	财
pump into	wec-phrasal	大量注入	force money or liquid into	phrasal	
put all your eggs in one basket	baiango-idiom	孤注一掷	risk everything on one venture	idiom	
put around	wec-phrasal	散布（消息）	spread information around	phrasal	
put at	wec-phrasal	估计（数量）	estimate an amount	phrasal	
put before	wec-phrasal	提交……审议	present a proposal for consideration	phrasal	
put down for	wec-phrasal	登记参加；付定金	sign up to join; pay a deposit for	phrasal	
put it in writing	baiango-idiom	写成文字为凭	make it official in a document	collocation	
put on a show	baiango-idiom	摆样子；作秀	stage an impressive display	idiom	口
put on your thinking cap	baiango-idiom	动动脑筋	think hard about a problem	idiom	口
put onto	wec-phrasal	使了解，提供线索	tip someone off to an idea	phrasal	
put round	wec-phrasal	顺便登门拜访	visit someone informally	phrasal	英,口
put towards	wec-phrasal	为……出钱出力	contribute money or effort to	phrasal	
put up to	wec-phrasal	怂恿，教唆	encourage someone to do something naughty	phrasal	口
put your best foot forward""	baiango-idiom	全力以赴，尽力表现	make your best effort or impression	idiom	
put your foot down	baiango-idiom	拍板反对，态度坚决	refuse firmly and assert your authority	idiom	
put your money where your mouth is	baiango-idiom	说到做到，用行动兑现	prove your words by real action	idiom	
put your shoulder to the wheel""	baiango-idiom	埋头苦干	work hard with sustained effort	idiom	
putting on a show	baiango-idiom	摆样子；作秀	stage an impressive display	idiom	口
quarrel out	wec-phrasal	__LLM_PENDING__		phrasal	
queer up	wec-phrasal	__LLM_PENDING__		phrasal	
quieten down	wec-phrasal	安静下来	become calmer and quieter	phrasal	英
quit on	wec-phrasal	抛弃；对…失望放弃	give up on and abandon someone	phrasal	口,美
race off	wec-phrasal+moby-pos	疾驰而去	speed off somewhere	phrasal	
race to the finish	baiango-idiom	冲向终点的竞争	a close final stage of a contest	collocation	
rack off	wec-phrasal	__LLM_PENDING__		phrasal	
rack out	wec-phrasal	倒头就睡	collapse into sleep	phrasal	美,俚
railroad through	wec-phrasal	强行快速通过（法案）	rush a bill through despite opposition	phrasal	时
rain down on	wec-phrasal	（弹雨/批评）倾泻而下	fall or attack heavily on a target	phrasal	
rain on someone's parade	baiango-idiom	泼冷水，扫兴	spoil someone's fun	idiom	
rain on the parade	baiango-idiom	泼冷水，扫兴	spoil the fun	idiom	
raindrops of joy	baiango-idiom	__LLM_PENDING__		idiom	
raining cats and dogs	baiango-idiom	倾盆大雨	raining very heavily	idiom	
raise a glass	baiango-idiom	举杯祝酒	lift your glass in a toast	collocation	
raise a red flag	baiango-idiom	引起警觉，亮红灯	trigger concern or warning	idiom	
raise the white flag	baiango-idiom	举白旗认输	surrender or give up	idiom	
raise your voice	baiango-idiom	提高嗓门；公开抗议	speak angrily; protest openly	collocation	
raising a red flag	baiango-idiom	引起警觉，亮红灯	triggering concern or warning	idiom	
rake in the money	baiango-idiom	轻松赚大钱	make lots of money with little effort	idiom	口
rake it in	wec-phrasal	赚得盆满钵满	make a lot of money quickly	idiom	口
rat through	wec-phrasal	__LLM_PENDING__		phrasal	
ratchet up	wec-phrasal	逐步推高	increase something steadily or sharply	phrasal	
rattle around	wec-phrasal	独自住空屋；叮当作响	live alone in a big empty place; clatter about	phrasal	
rattle out	wec-phrasal	__LLM_PENDING__		phrasal	
rattle through	wec-phrasal	匆匆念完/做完	get through something quickly	phrasal	
rattle up	wec-phrasal	__LLM_PENDING__		phrasal	
reach for the stars	baiango-idiom	志存高远	aim for the highest goals	idiom	
reach out to	wec-phrasal	主动联系	contact someone to offer or ask help	phrasal	
read all about it	baiango-idiom	请看报道详情	that is the full story (newsboy cry)	idiom	诙
read for	wec-phrasal	攻读（学位等）	study for a degree or qualification	phrasal	学
read into	wec-phrasal+moby-pos	过度解读	find meaning that may not be there	phrasal	
read the fine print	baiango-idiom	细看小字条款	read the small-print details carefully	collocation	
read the writing on the wall	baiango-idiom	预见败局/不祥之兆	recognize signs of coming failure	idiom	
repeat on	wec-phrasal	__LLM_PENDING__		phrasal	
report in	wec-phrasal	报到；汇报情况	announce your arrival or progress	phrasal	
restful slumber	baiango-idiom	__LLM_PENDING__		idiom	
ride off into the sunset	baiango-idiom	圆满退场	depart on a high note, like a western	idiom	
ride the tide	baiango-idiom	借势而上	be carried along by a rising trend	collocation	
ride the wave	baiango-idiom	乘势而上	take advantage of a favorable trend	collocation	
ride the waves	baiango-idiom	随波起伏	live through life's ups and downs	collocation	
riding the wave	baiango-idiom	乘势而上	taking advantage of a trend	collocation	
rifle through	wec-phrasal	翻查	search quickly through papers	phrasal	
right on target	baiango-idiom	__LLM_PENDING__		idiom	
ring in the new year	baiango-idiom	鸣钟辞旧迎新	welcome the new year with bells	idiom	
ring the alarm	baiango-idiom	敲响警钟	give warning of danger	collocation	
ring through	wec-phrasal	__LLM_PENDING__		phrasal	
ring with	wec-phrasal	回荡着	sound or resound with	phrasal	
rip on	wec-phrasal	__LLM_PENDING__		phrasal	
rise above	wec-phrasal+moby-pos	超然处之；不受困扰	stay above and unaffected by	phrasal	
rise and shine	baiango-idiom	起床啦	cheerful call to get up	idiom	口,诙
rock up	wec-phrasal	姗姗到场	turn up, often late or unexpected	phrasal	英,口
roll on	wec-phrasal+moby-pos	（时间）流逝	(of time) pass quickly	phrasal	
roll on!	wec-phrasal	快点到吧！	wishing for a day to arrive sooner	phrasal	口
roll the dice	baiango-idiom	豪赌一把，碰碰运气	take a risky gamble	idiom	
roll up!	wec-phrasal	快来集合	call people to gather round	phrasal	英,诙
romp ahead	wec-phrasal	轻松取得领先	take an easy lead	phrasal	体
romp in	wec-phrasal	__LLM_PENDING__		phrasal	
romp through	wec-phrasal+moby-pos	轻松闯过	get through with ease	phrasal	
room in	wec-phrasal	__LLM_PENDING__		phrasal	
root around	wec-phrasal	四处翻找	rummage around a place	phrasal	美,口
rope into	wec-phrasal	硬拉（某人）参与	get someone involved unwillingly	phrasal	
row back	wec-phrasal	收回立场/言论	withdraw or soften a stated position	phrasal	英,时
rub off on	wec-phrasal	潜移默化地感染	transfer a quality to someone unconsciously	phrasal	
rub up on	wec-phrasal	温习，重温	brush up on something	phrasal	美,口
rule out of	wec-phrasal	取消……资格	declare unable to take part	phrasal	法
run around after	wec-phrasal	围着……团团转	chase or fuss over someone	phrasal	英,口
run like the wind	baiango-idiom	__LLM_PENDING__		idiom	
run off with	wec-phrasal	卷走；私奔	steal and flee; elope with	phrasal	
run up on	wec-phrasal	__LLM_PENDING__		phrasal	
rush around	wec-phrasal	忙得团团转	hurry busily from place to place	phrasal	
saddle with	wec-phrasal	把负担强加给	burden with an unpleasant duty	phrasal	
sag off	wec-phrasal	__LLM_PENDING__		phrasal	
save for a rainy day	baiango-idiom	储蓄以备不时之需	save money for future emergencies	idiom	
save your bacon	baiango-idiom	摆脱困境，保住利益	save you from serious trouble	idiom	口
saved by the bell	baiango-idiom	最后一刻脱险	be rescued just in time	idiom	
savor the flavor	baiango-idiom	__LLM_PENDING__		idiom	
savour of	wec-phrasal	略带……之嫌	have a trace of something undesirable	phrasal	英,正
saw at	wec-phrasal	__LLM_PENDING__		phrasal	
scare into	wec-phrasal	__LLM_PENDING__		phrasal	
scoot over	wec-phrasal	挪一挪，让个位	move along to make room	phrasal	美,口
scout around	wec-phrasal	四处察看	look around to gather information	phrasal	
scout round	wec-phrasal	四处踩点	look around to find information	phrasal	英
scout up	wec-phrasal	__LLM_PENDING__		phrasal	
scrape back	wec-phrasal	__LLM_PENDING__		phrasal	
scrape into	wec-phrasal	勉强挤进（名额）	just succeed in getting a place	phrasal	
scratch around for	wec-phrasal	__LLM_PENDING__		phrasal	
screw over	wec-phrasal	坑害，狠狠算计	cheat or treat someone badly	phrasal	粗,美
scrub out	wec-phrasal	__LLM_PENDING__		phrasal	
scuzz up	wec-phrasal	__LLM_PENDING__		phrasal	
seal the deal	baiango-idiom	敲定交易，一锤定音	finish an agreement successfully	idiom	
section off	wec-phrasal	隔出一块区域	part off a section of an area	phrasal	
see around	wec-phrasal	__LLM_PENDING__		phrasal	
see in	wec-phrasal	__LLM_PENDING__		phrasal	
seeing the bigger picture	baiango-idiom	从大局着眼	considering the overall situation	idiom	
seeing the sunrise	baiango-idiom	__LLM_PENDING__		idiom	
seep away	wec-phrasal	渐渐流失消散	gradually drain away or disappear	phrasal	
seize the day	baiango-idiom	把握当下	make the most of the present	idiom	
select top wines	baiango-idiom	__LLM_PENDING__		idiom	
send out for	wec-phrasal	叫（外卖）	order food to be delivered	phrasal	
set off against	wec-phrasal	衬托；抵消	contrast to set off; offset	phrasal	
shade in	wec-phrasal	涂阴影；填色	fill an area with shading	phrasal	
shadow of doubt""	baiango-idiom	丝毫疑虑（多用于否定）	a trace of doubt, mostly in negatives	idiom	
shame into	wec-phrasal	__LLM_PENDING__		phrasal	
share a meal together	baiango-idiom	__LLM_PENDING__		idiom	
shedding light on	baiango-idiom	阐明，使更清楚	make something easier to understand	collocation	
shin up	wec-phrasal	手脚并用地爬上	climb up something using hands and feet	phrasal	口,英
shine bright	baiango-idiom	__LLM_PENDING__		idiom	
shine like a star	baiango-idiom	__LLM_PENDING__		idiom	
shine through	wec-phrasal	（特质）自然流露	be clearly apparent despite hiding	phrasal	
shining bright	baiango-idiom	__LLM_PENDING__		idiom	
ship has sailed	baiango-idiom	良机已逝，木已成舟	the opportunity is gone for good	idiom	
shit on	wec-phrasal	辱骂；坑害	treat or speak badly of someone	phrasal	粗,口
shoot back	wec-phrasal	反击；火速回应	return fire; reply quickly	phrasal	
shoot for the moon	baiango-idiom	敢于异想天开	aim for what seems impossible	idiom	
shoot for the stars	baiango-idiom	立志高远	aim very high in your goals	idiom	
shoot yourself in the foot	baiango-idiom	搬起石头砸自己脚	harm your own interests by mistake	idiom	
shop 'til you drop	baiango-idiom	血拼到腿软	shop until completely exhausted	idiom	口
shopping spree	baiango-idiom	疯狂扫货	a bout of indulgent buying	collocation	
shout from the mountaintops	baiango-idiom	大声公开宣扬	announce something loudly and publicly	idiom	
shout from the rooftops	baiango-idiom	公开大声宣告	proclaim widely for all to hear	idiom	
shout it from the mountaintops	baiango-idiom	昭告天下	shout something to the whole world	idiom	
shove around	wec-phrasal	欺负摆布	bully or intimidate someone	phrasal	
shove over	wec-phrasal	挪一挪让位置	move sideways to make space	phrasal	口
show over	wec-phrasal	领人参观（房子）	give a guided tour of a place	phrasal	英
show round	wec-phrasal	领着四处参观	show someone around a place	phrasal	英
shudder at	wec-phrasal	一想到…就打怵	react with horror or dread at	collocation	
shut out of	wec-phrasal	被排除在…之外	prevent from taking part in	phrasal	
shut yourself away	wec-phrasal	闭门独居，自我封闭	isolate yourself from others	phrasal	
